5.33,23
5.35,23
5.35,23
5.37,23
5.38,23
5.38,23
5.4,23
5.4,23
5.42,23
5.43,23
5.43,23
5.45,23
5.45,23
5.47,23
5.48,23
5.48,23
5.5,23
5.52,23
5.52,23
5.53,23
5.53,23
5.55,23
5.57,23
5.57,23
5.58,23
5.58,23
5.6,23
5.62,23
5.62,23
5.63,23
5.63,23
5.65,23
5.67,23
5.67,23
5.68,23
5.68,23
5.7,23
5.72,23
5.72,23
5.73,23
5.73,23
5.75,23
5.77,23
5.77,23
5.78,23
5.8,23
5.8,23
5.82,23
5.82,23
5.83,23
5.85,23
5.85,23
5.87,23
5.87,23
5.88,23
5.9,23
5.9,23
5.92,23
5.92,23
5.93,23
5.95,23
5.95,23
5.97,23
5.97,23
5.98,23
6.0,23
6.0,23
6.02,23
6.02,23
6.03,23
6.05,23
6.05,23
6.07,23
6.08,23
6.08,23
6.1,23
6.1,23
6.12,23
6.13,23
6.13,22
6.15,23
6.15,23
6.17,23
6.18,23
6.18,23
6.2,22
6.2,23
6.22,23
6.23,23
6.23,23
6.25,23
6.25,23
6.27,23
6.28,23
6.28,23
6.3,22
6.3,23
6.32,23
6.33,23
6.33,23
6.35,23
6.37,22
6.37,23
6.38,22
6.38,23
6.4,22
6.42,23
6.42,23
6.43,22
6.43,23
6.45,23
6.47,23
6.47,22
6.48,23
6.48,22
6.5,22
6.52,23
6.52,22
6.53,23
6.53,22
6.55,22
6.57,22
6.57,23
6.58,22
6.58,22
6.6,22
6.62,22
6.62,22
6.63,23
6.65,23
6.65,23
6.67,23
6.67,23
6.68,22
6.7,23
6.7,23
6.72,23
6.72,23
6.73,22
6.75,22
6.75,22
6.77,22
6.77,22
6.78,22
6.8,23
6.8,22
6.82,22
6.82,22
6.83,22
6.85,22
6.85,22
6.87,22
6.88,22
6.88,22
6.9,22
6.9,22
6.92,22
6.93,22
6.93,22
6.95,22
6.95,22
6.97,22
6.98,22
6.98,22
7.0,22
7.0,22
7.02,22
7.03,22
7.03,22
7.05,22
7.05,22
7.07,22
7.08,22
7.08,22
7.1,22
7.1,22
7.12,22
7.13,22
7.13,22
7.15,22
7.17,22
7.17,22
7.18,22
7.18,22
7.2,22
7.22,22
7.22,22
7.23,22
7.23,22
7.25,22
7.27,22
7.27,22
7.28,22
7.28,22
7.3,22
7.32,22
7.32,22
7.33,22
7.33,22
7.35,22
7.37,22
7.37,22
7.38,22
7.38,22
7.4,22
7.42,22
7.42,22
7.43,22
7.45,22
7.45,22
7.47,22
7.47,22
7.48,22
7.5,22
7.5,22
7.52,22
7.52,22
7.53,22
7.55,22
7.55,22
7.57,22
7.57,22
7.58,22
7.6,22
7.6,22
7.62,22
7.62,22
7.63,22
7.65,22
7.65,22
7.67,22
7.67,22
7.68,22
7.7,22
7.7,22
7.72,22
7.73,22
7.73,22
7.75,22
7.75,22
7.77,22
7.78,22
7.78,22
7.8,22
7.8,22
7.82,22
7.83,22
7.83,22
7.85,22
7.85,22
7.87,22
7.88,22
7.88,22
7.9,22
7.9,22
7.92,22
7.93,22
7.93,22
7.95,22
7.95,22
7.97,22
7.98,22
7.98,22
8.0,22
8.02,22
8.02,22
8.03,22
8.03,22
8.05,22
8.07,22
8.07,22
8.08,22
8.08,22
8.1,22
8.12,22
8.12,22
8.13,22
8.13,22
8.15,22
8.17,22
8.17,22
8.18,22
8.18,22
8.2,22
8.22,22
8.22,22
8.23,22
8.23,22
8.25,22
8.27,22
8.27,22
8.28,22
8.3,22
8.3,22
8.32,22
8.32,22
8.33,22
8.35,22
8.35,22
8.37,22
8.37,22
8.38,22
8.4,22
8.4,22
8.42,22
8.42,22
8.43,22
8.45,22
8.45,22
8.47,22
8.47,22
8.48,22
8.5,22
8.5,22
8.52,22
8.52,22
8.53,22
8.55,22
8.55,22
8.57,22
8.58,22
8.58,22
8.6,22
8.6,22
8.62,22
8.63,22
8.63,22
8.65,22
8.65,22
8.67,22
8.68,22
8.68,22
8.7,22
8.7,22
8.72,22
8.73,22
8.73,22
8.75,22
8.75,22
8.77,22
8.78,22
8.78,22
8.8,22
8.8,22
8.82,22
8.83,22
8.83,22
8.85,22
8.87,22
8.87,22
8.88,22
8.88,22
8.9,22
8.92,22
8.92,22
8.93,22
8.93,22
8.95,22
8.97,22
8.97,22
8.98,22
8.98,22
9.0,22
9.02,22
9.02,22
9.03,22
9.03,22
9.05,22
9.07,22
9.07,22
9.08,22
9.08,22
9.1,22
9.12,22
9.12,22
9.13,22
9.15,22
9.15,22
9.17,22
9.17,22
9.18,22
9.2,22
9.2,22
9.22,22
9.22,22
9.23,22
9.25,22
9.25,22
9.27,22
9.27,22
9.28,22
9.3,22
9.3,22
9.32,22
9.32,22
9.33,22
9.35,22
9.35,22
9.37,22
9.37,22
9.38,22
9.4,22
9.4,22
9.42,22
9.43,22
9.43,22
9.45,22
9.45,22
9.47,22
9.48,22
9.48,22
9.5,22
9.5,22
9.52,22
9.53,22
9.53,22
9.55,22
9.55,22
9.57,22
9.58,22
9.58,22
9.6,22
9.6,22
9.62,22
9.63,22
9.63,22
9.65,22
9.65,22
9.67,22
9.68,22
9.68,22
9.7,22
9.72,22
9.72,22
9.73,22
9.73,22
9.75,22
9.77,22
9.77,22
9.78,22
9.78,22
9.8,22
9.82,22
9.82,22
9.83,22
9.83,22
9.85,22
9.87,22
9.87,22
9.88,22
9.88,22
9.9,22
9.92,22
9.92,22
9.93,22
9.95,22
9.95,22
9.97,22
9.97,22
9.98,22
10.0,22
10.0,22
10.02,22
10.02,22
10.03,22
10.05,22
10.05,22
10.07,22
10.07,22
10.08,22
10.1,22
10.1,22
10.12,22
10.12,22
10.13,22
10.15,22
10.15,22
10.17,22
10.17,22
10.18,22
10.2,22
10.2,22
10.22,22
10.23,22
10.23,22
10.25,22
10.25,22
10.27,22
10.28,22
10.28,22
10.3,22
10.3,22
10.32,22
10.33,22
10.33,22
10.35,22
10.35,22
10.37,22
10.38,22
10.38,22
10.4,22
10.4,22
10.42,22
10.43,22
10.43,22
10.45,22
10.45,22
10.47,22
10.48,22
10.48,22
10.5,22
10.52,22
10.52,22
10.53,22
10.53,22
10.55,22
10.57,22
10.57,22
10.58,22
10.58,22
10.6,22
10.62,22
10.62,22
10.63,22
10.63,22
10.65,22
10.67,22
10.67,22
10.68,22
10.68,22
10.7,22
10.72,22
10.72,22
10.73,22
10.73,22
10.75,22
10.77,22
10.77,22
10.78,22
10.8,22
10.8,22
10.82,22
10.82,22
10.83,22
10.85,22
10.85,22
10.87,22
10.87,22
10.88,22
10.9,22
10.9,22
10.92,22
10.92,22
10.93,22
10.95,22
10.95,22
10.97,22
10.97,22
10.98,22
11.0,22
11.0,22
11.02,22
11.02,22
11.03,22
11.05,22
11.05,22
11.07,22
11.08,22
11.08,22
11.1,22
11.1,22
11.12,22
11.13,22
11.13,22
11.15,22
11.15,22
11.17,22
11.18,22
11.18,22
11.2,22
11.2,22
11.22,22
11.23,22
11.23,22
11.25,22
11.25,22
11.27,22
11.28,22
11.28,22
11.3,22
11.3,22
11.32,22
11.33,22
11.33,22
11.35,22
11.37,22
11.37,22
11.38,22
11.38,22
11.4,22
11.42,22
11.42,22
11.43,22
11.43,22
11.45,22
11.47,22
11.47,22
11.48,22
11.48,22
11.5,22
11.52,22
11.52,22
11.53,22
11.53,22
11.55,22
11.57,22
11.57,22
11.58,22
11.58,22
11.6,22
11.62,22
11.62,22
11.63,22
11.65,22
11.65,22
11.67,22
11.67,22
11.68,22
11.7,22
11.7,22
11.72,22
11.72,22
11.73,22
11.75,22
11.75,22
11.77,22
11.77,22
11.78,22
11.8,22
11.8,22
11.82,22
11.82,22
11.83,22
11.85,22
11.85,22
11.87,22
11.87,22
11.88,22
11.9,22
11.9,22
11.92,22
11.93,22
11.93,22
11.95,22
11.95,22
11.97,22
11.98,22
11.98,22
12.0,22
12.0,22
12.02,22
12.03,22
12.03,22
12.05,22
12.05,22
12.07,22
12.08,22
12.08,22
12.1,22
12.1,22
12.12,22
12.13,22
12.13,22
12.15,22
12.15,22
12.17,22
12.18,22
12.18,22
12.2,22
12.22,22
12.22,22
12.23,22
12.23,22
12.25,22
12.27,22
12.27,22
12.28,22
12.28,22
12.3,22
12.32,22
12.32,22
12.33,22
12.33,22
12.35,22
12.37,22
12.37,22
12.38,22
12.38,22
12.4,22
12.42,22
12.42,22
12.43,22
12.43,22
12.45,22
12.47,22
12.47,22
12.48,22
12.5,22
12.5,22
12.52,22
12.52,22
12.53,22
12.55,22
12.55,22
12.57,22
12.57,22
12.58,22
12.6,22
12.6,22
12.62,22
12.62,22
12.63,22
12.65,22
12.65,22
12.67,22
12.67,22
12.68,22
12.7,22
12.7,22
12.72,22
12.72,22
12.73,22
12.75,22
12.75,22
12.77,22
12.78,22
12.78,22
12.8,22
12.8,22
12.82,22
12.83,22
12.83,22
12.85,22
12.85,22
12.87,22
12.88,22
12.88,22
12.9,22
12.9,22
12.92,22
12.93,22
12.93,22
12.95,22
12.95,22
12.97,22
12.98,22
12.98,22
13.0,22
13.02,22
13.02,22
13.03,22
13.03,22
13.05,22
13.07,22
13.07,22
13.08,22
13.08,22
13.1,22
13.12,22
13.12,22
13.13,22
13.13,22
13.15,22
13.17,22
13.17,22
13.18,22
13.18,22
13.2,22
13.22,22
13.22,22
13.23,22
13.23,22
13.25,22
13.27,22
13.27,22
13.28,22
13.3,22
13.3,22
13.32,22
13.32,22
13.33,22
13.35,22
13.35,22
13.37,22
13.37,22
13.38,22
13.4,22
13.4,22
13.42,22
13.42,22
13.43,22
13.45,22
13.45,22
13.47,22
13.47,22
13.48,22
13.5,22
13.5,22
13.52,22
13.52,22
13.53,22
13.55,22
13.55,22
13.57,22
13.58,22
13.58,22
13.6,22
13.6,22
13.62,22
13.63,22
13.63,22
13.65,22
13.65,22
13.67,22
13.68,22
13.68,22
13.7,22
13.7,22
13.72,22
13.73,22
13.73,22
13.75,22
13.75,22
13.77,22
13.78,22
13.78,22
13.8,22
13.8,22
13.82,22
13.83,22
13.83,22
13.85,22
13.87,22
13.87,22
13.88,22
13.88,22
13.9,22
13.92,22
13.92,22
13.93,22
13.93,22
13.95,22
13.97,22
13.97,22
13.98,22
13.98,22
14.0,22
14.02,22
14.02,22
14.03,22
14.03,22
14.05,22
14.07,22
14.07,22
14.08,22
14.08,22
14.1,22
14.12,22
14.12,22
14.13,22
14.15,22
14.15,22
14.17,22
14.17,22
14.18,22
14.2,22
14.2,22
14.22,22
14.22,22
14.23,22
14.25,22
14.25,22
14.27,22
14.27,22
14.28,22
14.3,22
14.3,22
14.32,22
14.32,22
14.33,22
14.35,22
14.35,22
14.37,22
14.37,22
14.38,22
14.4,22
14.4,22
14.42,22
14.43,22
14.43,22
14.45,22
14.45,22
14.47,22
14.48,22
14.48,22
14.5,22
14.5,22
14.52,22
14.53,22
14.53,22
14.55,22
14.55,22
14.57,22
14.58,22
14.58,22
14.6,22
14.6,22
14.62,22
14.63,22
14.63,22
14.65,22
14.65,22
14.67,22
14.68,22
14.68,22
14.7,22
14.72,22
14.72,22
14.73,22
14.73,22
14.75,22
14.77,22
14.77,22
14.78,22
14.78,22
14.8,22
14.82,22
14.82,22
14.83,22
14.83,22
14.85,22
14.87,22
14.87,22
14.88,22
14.88,22
14.9,22
14.92,22
14.92,22
14.93,22
14.93,22
14.95,22
14.97,22
14.97,22
14.98,22
15.0,22
15.0,22
15.02,22
15.02,22
15.03,22
15.05,22
15.05,22
15.07,22
15.07,22
15.08,22
15.1,22
15.1,22
15.12,22
15.12,22
15.13,22
15.15,22
15.15,22
15.17,22
15.17,22
15.18,22
15.2,22
15.2,22
15.22,22
15.22,22
15.23,22
15.25,22
15.25,22
15.27,22
15.28,22
15.28,22
15.3,22
15.3,22
15.32,22
15.33,22
15.33,22
15.35,22
15.35,22
15.37,22
15.38,22
15.38,22
15.4,22
15.4,22
15.42,22
15.43,22
15.43,22
15.45,22
15.45,22
15.47,22
15.48,22
15.48,22
15.5,22
15.5,22
15.52,22
15.53,22
15.53,22
15.55,22
15.57,22
15.57,22
15.58,22
15.58,22
15.6,22
15.62,22
15.62,22
15.63,22
15.63,22
15.65,22
15.67,22
15.67,22
15.68,22
15.68,22
15.7,22
15.72,22
15.72,22
15.73,22
15.73,22
15.75,22
15.77,22
15.77,22
15.78,22
15.78,22
15.8,22
15.82,22
15.82,22
15.83,22
15.85,22
15.85,22
15.87,22
15.87,22
15.88,22
15.9,22
15.9,22
15.92,22
15.92,22
15.93,22
15.95,22
15.95,22
15.97,22
15.97,22
15.98,22
16.0,22
16.0,22
16.02,22
16.02,22
16.03,22
16.05,22
16.05,22
16.07,22
16.07,22
16.08,22
16.1,22
16.1,22
16.12,22
16.13,22
16.13,22
16.15,22
16.15,22
16.17,22
16.18,22
16.18,22
16.2,22
16.2,22
16.22,22
16.23,22
16.23,22
16.25,22
16.25,22
16.27,22
16.28,22
16.28,22
16.3,22
16.3,22
16.32,22
16.33,22
16.33,22
16.35,22
16.37,22
16.37,22
16.38,22
16.38,22
16.4,22
16.42,22
16.42,22
16.43,22
16.43,22
16.45,22
16.47,22
16.47,22
16.48,22
16.48,22
16.5,22
16.52,22
16.52,22
16.53,22
16.53,22
16.55,22
16.57,22
16.57,22
16.58,22
16.58,22
16.6,22
16.62,22
16.62,22
16.63,22
16.65,22
16.65,22
16.67,22
16.67,22
16.68,22
16.7,22
16.7,22
16.72,22
16.72,22
16.73,22
16.75,22
16.75,22
16.77,22
16.77,22
16.78,22
16.8,22
16.8,22
16.82,22
16.82,22
16.83,22
16.85,22
16.85,22
16.87,22
16.87,22
16.88,22
16.9,22
16.9,22
16.92,22
16.93,22
16.93,22
16.95,22
16.95,22
16.97,22
16.98,22
16.98,22
17.0,22
17.0,22
17.02,22
17.03,22
17.03,22
17.05,22
17.05,22
17.07,22
17.08,22
17.08,22
17.1,22
17.1,22
17.12,22
17.13,22
17.13,22
17.15,22
17.15,22
17.17,22
17.18,22
17.18,22
17.2,22
17.22,22
17.22,22
17.23,22
17.23,22
17.25,22
17.27,22
17.27,22
17.28,22
17.28,22
17.3,22
17.32,22
17.32,22
17.33,22
17.33,22
17.35,22
17.37,22
17.37,22
17.38,22
17.38,22
17.4,22
17.42,22
17.42,22
17.43,22
17.43,22
17.45,22
17.47,22
17.47,22
17.48,22
17.5,22
17.5,22
17.52,22
17.52,22
17.53,22
17.55,22
17.55,22
17.57,22
17.57,22
17.58,22
17.6,22
17.6,22
17.62,22
17.62,22
17.63,22
17.65,22
17.65,22
17.67,22
17.67,22
17.68,22
17.7,22
17.7,22
17.72,22
17.72,22
17.73,22
17.75,22
17.75,22
17.77,22
17.78,22
17.78,22
17.8,22
17.8,22
17.82,22
17.83,22
17.83,22
17.85,22
17.85,22
17.87,22
17.88,22
17.88,22
17.9,22
17.9,22
17.92,22
17.93,22
17.93,22
17.95,22
17.95,22
17.97,22
17.98,22
17.98,22
18.0,22
18.0,22
18.02,22
18.03,22
18.03,22
18.05,22
18.07,22
18.07,22
18.08,22
18.08,22
18.1,22
18.12,22
18.12,22
18.13,22
18.13,22
18.15,22
18.17,22
18.17,22
18.18,22
18.18,22
18.2,22
18.22,22
18.22,22
18.23,22
18.23,22
18.25,22
18.27,22
18.27,22
18.28,22
18.28,22
18.3,22
18.32,22
18.32,22
18.33,22
18.35,22
18.35,22
18.37,22
18.37,22
18.38,22
18.4,22
18.4,22
18.42,22
18.42,22
18.43,22
18.45,22
18.45,22
18.47,22
18.47,22
18.48,22
18.5,22
18.5,22
18.52,22
18.52,22
18.53,22
18.55,22
18.55,22
18.57,22
18.57,22
18.58,22
18.6,22
18.6,22
18.62,22
18.63,22
18.63,22
18.65,22
18.65,22
18.67,22
18.68,22
18.68,22
18.7,22
18.7,22
18.72,22
18.73,22
18.73,22
18.75,22
18.75,22
18.77,22
18.78,22
18.78,22
18.8,22
18.8,22
18.82,22
18.83,22
18.83,22
18.85,22
18.85,22
18.87,22
18.88,22
18.88,22
18.9,22
18.92,22
18.92,22
18.93,22
18.93,22
18.95,22
18.97,22
18.97,22
18.98,22
18.98,22
19.0,22
19.02,22
19.02,22
19.03,22
19.03,22
19.05,22
19.07,22
19.07,22
19.08,22
19.08,22
19.1,22
19.12,22
19.12,22
19.13,22
19.13,22
19.15,22
19.17,22
19.17,22
19.18,22
19.2,22
19.2,22
19.22,22
19.22,22
19.23,22
19.25,22
19.25,22
19.27,22
19.27,22
19.28,22
19.3,22
19.3,22
19.32,22
19.32,22
19.33,22
19.35,22
19.35,22
19.37,22
19.37,22
19.38,22
19.4,22
19.4,22
19.42,22
19.42,22
19.43,22
19.45,22
19.45,22
19.47,22
19.48,22
19.48,22
19.5,22
19.5,22
19.52,22
19.53,22
19.53,22
19.55,22
19.55,22
19.57,22
19.58,22
19.58,22
19.6,22
19.6,22
19.62,22
19.63,22
19.63,22
19.65,22
19.65,22
19.67,22
19.68,22
19.68,22
19.7,22
19.72,22
19.72,22
19.73,22
19.73,22
19.75,22
19.77,22
19.77,22
19.78,22
19.78,22
19.8,22
19.82,22
19.82,22
19.83,22
19.83,22
19.85,22
19.87,22
19.87,22
19.88,22
19.88,22
19.9,22
19.92,22
19.92,22
19.93,22
19.93,22
19.95,22
19.97,22
19.97,22
19.98,22
20.0,22
20.0,22
20.02,22
20.02,22
20.03,22
20.05,22
20.05,22
20.07,22
20.07,22
20.08,22
20.1,22
20.1,22
20.12,22
20.12,22
20.13,22
20.15,22
20.15,22
20.17,22
20.17,22
20.18,22
20.2,22
20.2,22
20.22,22
20.22,22
20.23,22
20.25,22
20.25,22
20.27,22
20.28,22
20.28,22
20.3,22
20.3,22
20.32,22
20.33,22
20.33,22
20.35,22
20.35,22
20.37,22
20.38,22
20.38,22
20.4,22
20.4,22
20.42,22
20.43,22
20.43,22
20.45,22
20.45,22
20.47,22
20.48,22
20.48,22
20.5,22
20.5,22
20.52,22
20.53,22
20.53,22
20.55,22
20.57,22
20.57,22
20.58,22
20.58,22
20.6,22
20.62,22
20.62,22
20.63,22
20.63,22
20.65,22
20.67,22
20.67,22
20.68,22
20.68,22
20.7,22
20.72,22
20.72,22
20.73,22
20.73,22
20.75,22
20.77,22
20.77,22
20.78,22
20.78,22
20.8,22
20.82,22
20.82,22
20.83,22
20.85,22
20.85,22
20.87,22
20.87,22
20.88,22
20.9,22
20.9,22
20.92,22
20.92,22
20.93,22
20.95,22
20.95,22
20.97,22
20.97,22
20.98,22
21.0,22
21.0,22
21.02,22
21.02,22
21.03,22
21.05,22
21.05,22
21.07,22
21.07,22
21.08,22
21.1,22
21.1,22
21.12,22
21.13,22
21.13,22
21.15,22
21.15,22
21.17,22
21.18,22
21.18,22
21.2,22
21.2,22
21.22,22
21.23,22
21.23,22
21.25,22
21.25,22
21.27,22
21.28,22
21.28,22
21.3,22
21.3,22
21.32,22
21.33,22
21.33,22
21.35,22
21.35,22
21.37,22
21.38,22
21.38,22
21.4,22
21.42,22
21.42,22
21.43,22
21.43,22
21.45,22
21.47,22
21.47,22
21.48,22
21.48,22
21.5,22
21.52,22
21.52,22
21.53,22
21.53,22
21.55,22
21.57,22
21.57,22
21.58,22
21.58,22
21.6,22
21.62,22
21.62,22
21.63,22
21.63,22
21.65,22
21.67,22
21.67,22
21.68,22
21.7,22
21.7,22
21.72,22
21.72,22
21.73,22
21.75,22
21.75,22
21.77,22
21.77,22
21.78,22
21.8,22
21.8,22
21.82,22
21.82,22
21.83,22
21.85,22
21.85,22
21.87,22
21.87,22
21.88,22
21.9,22
21.9,22
21.92,22
21.92,22
21.93,22
21.95,22
21.95,22
21.97,22
21.98,22
21.98,22
22.0,22
22.0,22
22.02,22
22.03,22
22.03,22
22.05,22
22.05,22
22.07,22
22.08,22
22.08,22
22.1,22
22.1,22
22.12,22
22.13,22
22.13,22
22.15,22
22.15,22
22.17,22
22.18,22
22.18,22
22.2,22
22.2,22
22.22,22
22.23,22
22.23,22
22.25,22
22.27,22
22.27,22
22.28,22
22.28,22
22.3,22
22.32,22
22.32,22
22.33,22
22.33,22
22.35,22
22.37,22
22.37,22
22.38,22
22.38,22
22.4,22
22.42,22
22.42,22
22.43,22
22.43,22
22.45,22
22.47,22
22.47,22
22.48,22
22.48,22
22.5,22
22.52,22
22.52,22
22.53,22
22.55,22
22.55,22
22.57,22
22.57,22
22.58,22
22.6,22
22.6,22
22.62,22
22.62,22
22.63,22
22.65,22
22.65,22
22.67,22
22.67,22
22.68,22
22.7,22
22.7,22
22.72,22
22.72,22
22.73,22
22.75,22
22.75,22
22.77,22
22.77,22
22.78,22
22.8,22
22.8,22
22.82,22
22.83,22
22.83,22
22.85,22
22.85,22
22.87,22
22.88,22
22.88,22
22.9,22
22.9,22
22.92,22
22.93,22
22.93,22
22.95,22
22.95,22
22.97,22
22.98,22
22.98,22
23.0,22
23.0,22
23.02,22
23.03,22
23.03,22
23.05,22
23.05,22
23.07,22
23.08,22
23.08,22
23.1,22
23.12,22
23.12,22
23.13,22
23.13,22
23.15,22
23.17,22
23.17,22
23.18,22
23.18,22
23.2,22
23.22,22
23.22,22
23.23,22
23.23,22
23.25,22
23.27,22
23.27,22
23.28,22
23.28,22
23.3,22
23.32,22
23.32,22
23.33,22
23.35,22
23.35,22
23.37,22
23.37,22
23.38,22
23.4,22
23.4,22
23.42,22
23.42,22
23.43,22
23.45,22
23.45,22
23.47,22
23.47,22
23.48,22
23.5,22
23.5,22
23.52,22
23.52,22
23.53,22
23.55,22
23.55,22
23.57,22
23.57,22
23.58,22
23.6,22
23.6,22
23.62,22
23.63,22
23.63,22
23.65,22
